TentRepDisp(cm), TentRepAcc(g)
2.732832763868277368e-04,-1.227341120127806965e-07
2.746106376580740769e-04,-1.201278664460988409e-07
2.759564810186065096e-04,-1.175278981225554295e-07
2.773203960347875459e-04,-1.149343496970178246e-07
2.787019731100681252e-04,-1.123473086263003689e-07
2.801008035017517653e-04,-1.097668525955300174e-07
2.815164793388924102e-04,-1.071930348244991742e-07
2.829485936393068084e-04,-1.046258837663392276e-07
2.843967403327503102e-04,-1.020654767853919383e-07
2.858605142829357131e-04,-9.951187591244916396e-08
2.873395112981052624e-04,-9.696505269198425291e-08
2.888333281396420361e-04,-9.442496478481061030e-08
2.903415625316900159e-04,-9.189156711709041094e-08
2.918638131740171706e-04,-8.936484291563172608e-08
2.933996797700946660e-04,-8.684491412077783253e-08
2.949487630618655479e-04,-8.433196198734536565e-08
2.965106648589882769e-04,-8.182612721831025346e-08
2.980849880685471748e-04,-7.932755424964194830e-08
2.996713367242083014e-04,-7.683636827031981719e-08
3.012693160117009702e-04,-7.435266036820863838e-08
3.028785322981881892e-04,-7.187655970796415708e-08
3.044985931558559186e-04,-6.940815082719060163e-08
3.061291073668183263e-04,-6.694737382172687213e-08
3.077696849200331247e-04,-6.449410940985365353e-08
3.094199370041809645e-04,-6.204820043268437282e-08
3.110794759996586556e-04,-5.960948551642232989e-08
3.127479154829275769e-04,-5.717791450550195388e-08
3.144248702351866431e-04,-5.475347472167060154e-08
3.161099562454055233e-04,-5.233610999231908696e-08
3.178027907137020384e-04,-4.992576499568058300e-08
3.195029920528214473e-04,-4.752235391574810831e-08
3.212101798888032851e-04,-4.512577865885919002e-08
3.229239750714704227e-04,-4.273602683330706423e-08
3.246439996863606037e-04,-4.035309894582429470e-08
3.263698770591868517e-04,-3.797693854822929347e-08
3.281012317629357421e-04,-3.560751649928550456e-08
3.298376896281352303e-04,-3.324482809362517449e-08
3.315788777620637872e-04,-3.088894827962603321e-08
3.333244245923984808e-04,-2.854016878155638730e-08
3.350739599240992695e-04,-2.619889823182111127e-08
3.368271149975510248e-04,-2.386556056848813335e-08
3.385835225516211624e-04,-2.154062345234722163e-08
3.403428168858535453e-04,-1.922454197199892513e-08
3.421046339220266096e-04,-1.691776528046019661e-08
3.438686112743195682e-04,-1.462081971465362809e-08
3.456343883186636739e-04,-1.233422674016319971e-08
3.474016062517507357e-04,-1.005842436315089647e-08
3.491699081470859916e-04,-7.793828576724087298e-09
3.509389390081252367e-04,-5.540828479319164218e-09
3.527083458221650920e-04,-3.299820995981217227e-09
3.544777776261998298e-04,-1.071308965709941963e-09
3.562468855764358631e-04,1.144173007781195703e-09
3.580153230135255885e-04,3.346125766648644950e-09
3.597827455262862188e-04,5.534064617033433903e-09
3.615488110091442291e-04,7.707565814276597218e-09
3.633131797154489934e-04,9.866244119976629037e-09
3.650755143155956159e-04,1.200967241977506558e-08
3.668354799533529742e-04,1.413743915701365911e-08
3.685927442947215015e-04,1.624919425813245465e-08
3.703469775758947129e-04,1.834459354211983921e-08
3.720978526493452787e-04,2.042331020544376487e-08
3.738450450324243865e-04,2.248499449885498921e-08
3.755882329698329828e-04,2.452917392164449263e-08
3.773270975015045382e-04,2.655532756302991734e-08
3.790613225269525008e-04,2.856296257426758613e-08
3.807905948690961935e-04,3.055158935283152047e-08
3.825146043335060121e-04,3.252075929615735716e-08
3.842330437629797230e-04,3.447006340550635669e-08
3.859456090947705571e-04,3.639906790130283663e-08
3.876519994129168237e-04,3.830737923418803839e-08
3.893519169877700790e-04,4.019471053359353080e-08
3.910450673093914800e-04,4.206082517696773067e-08
3.927311591153996801e-04,4.390553341043733489e-08
3.944099044167195464e-04,4.572866199971191302e-08
3.960810185312001251e-04,4.752996839412818823e-08
3.977442201183274879e-04,4.930919940259921561e-08
3.993992312085662788e-04,5.106614624299556355e-08
4.010457772302030962e-04,5.280062050599605086e-08
4.026835870298522252e-04,5.451248840013975601e-08
4.043123928890117306e-04,5.620164933819142351e-08
4.059319305451604583e-04,5.786796272728981217e-08
4.075419392114794565e-04,5.951129859833726296e-08
4.091421615905694643e-04,6.113157680776476939e-08
4.107323438882697184e-04,6.272871492350997734e-08
4.123122358261745255e-04,6.430264060066624905e-08
4.138815906581102080e-04,6.585324638728045027e-08
4.154401652016984515e-04,6.738029419831383168e-08
4.169877198766605716e-04,6.888348687857733917e-08
4.185240187427333104e-04,7.036252948705509330e-08
4.200488295383565857e-04,7.181711914392897198e-08
4.215619237139665745e-04,7.324699758539681443e-08
4.230630764620304986e-04,7.465193320615669629e-08
4.245520667510638475e-04,7.603165900300994082e-08
4.260286773573647586e-04,7.738592645988658456e-08
4.274926948901932038e-04,7.871454268419802985e-08
4.289439098139699743e-04,8.001733936708988489e-08
4.303821164648533189e-04,8.129419461226831839e-08
4.318071130657747140e-04,8.254499839876852176e-08
4.332187017480286896e-04,8.376958327663352036e-08
4.346166885726046700e-04,8.496778231204974379e-08
4.360008835471139172e-04,8.613946533196316449e-08
4.373711006383251311e-04,8.728453787751334023e-08
4.387271577739463354e-04,8.840299469497934209e-08
4.400688768377021662e-04,8.949488598252944756e-08
4.413960836655264793e-04,9.056025072840449264e-08
4.427086080385191557e-04,9.159915427864644473e-08
4.440062836712290752e-04,9.261170190499993457e-08
4.452889481987512966e-04,9.359800813820336937e-08
4.465564431598166486e-04,9.455821996076524469e-08
4.478086139806937123e-04,9.549247616080199060e-08
4.490453099684810255e-04,9.640083371824990623e-08
4.502663843074249149e-04,9.728332228068371821e-08
4.514716940535691754e-04,9.813998566198752482e-08
4.526611001284898991e-04,9.897087432617074844e-08
4.538344673070904495e-04,9.977608728807377867e-08
4.549916642016631468e-04,1.005557545609836062e-07
4.561325632483517029e-04,1.013099847162194753e-07
4.572570406912259723e-04,1.020389065980686372e-07
4.583649765609363962e-04,1.027426970826139771e-07
4.594562546511748351e-04,1.034215522012558760e-07
4.605307624909008870e-04,1.040757028518651140e-07
4.615883913160771703e-04,1.047053835045135326e-07
4.626290360481531152e-04,1.053107698525310828e-07
4.636525952736857571e-04,1.058920265328317346e-07
4.646589712216109562e-04,1.064493382943222417e-07
4.656480697388162685e-04,1.069829029166555361e-07
4.666198002588710912e-04,1.074929735239263960e-07
4.675740757674478774e-04,1.079798297863146542e-07
4.685108127719378587e-04,1.084437141408901893e-07
4.694299312708332837e-04,1.088848701186369204e-07
4.703313547207910910e-04,1.093035621962982013e-07
4.712150100054474599e-04,1.097000395916592954e-07
4.720808274036202208e-04,1.100745548378131737e-07
4.729287405617918581e-04,1.104273229225164639e-07
4.737586864799039140e-04,1.107584437621209884e-07
4.745706055036295000e-04,1.110679605450738538e-07
4.753644413179000682e-04,1.113559063157815436e-07
4.761401409422006781e-04,1.116222978046860882e-07
4.768976547221280733e-04,1.118671805079495611e-07
4.776369363193424047e-04,1.120906125690582966e-07
4.783579427058960395e-04,1.122926140156616668e-07
4.790606341579810756e-04,1.124732099767254121e-07
4.797449742460419605e-04,1.126324598222078638e-07
4.804109298238575746e-04,1.127704327216783597e-07
4.810584710141734390e-04,1.128872252576175329e-07
4.816875711942070703e-04,1.129829345503754058e-07
4.822982069873745967e-04,1.130576036322717353e-07
4.828903582558023364e-04,1.131112671922266251e-07
4.834640080903916562e-04,1.131439812130978668e-07
4.840191427983414315e-04,1.131558212852439931e-07
4.845557518829172127e-04,1.131469236481479164e-07
4.850738280187069673e-04,1.131174604421387650e-07
4.855733670285584730e-04,1.130675878931001587e-07
4.860543678586869035e-04,1.129974770947192864e-07
4.865168325508001531e-04,1.129073274516946672e-07
4.869607662139434075e-04,1.127973414581814892e-07
4.873861769937191859e-04,1.126677418285271438e-07
4.877930760426831469e-04,1.125187409301187794e-07
4.881814774986854692e-04,1.123504825611009600e-07
4.885513984660352785e-04,1.121630857754968067e-07
4.889028589956660904e-04,1.119566804463500253e-07
4.892358820648554834e-04,1.117314001194287122e-07
4.895504935524205587e-04,1.114874136730669915e-07
4.898467222110856932e-04,1.112249142308433689e-07
4.901245996418436513e-04,1.109440786448291982e-07
4.903841602664131636e-04,1.106451019723190115e-07
4.906254412953586124e-04,1.103282230511096457e-07
4.908484826943320962e-04,1.099937000874521375e-07
4.910533271467754654e-04,1.096418207080372946e-07
4.912400200160322271e-04,1.092728785796668876e-07
4.914086093125598614e-04,1.088871242996791589e-07
4.915591456617523277e-04,1.084848026419403483e-07
4.916916822696779750e-04,1.080661781462114592e-07
4.918062748870867399e-04,1.076315289006908059e-07
4.919029817674309231e-04,1.071811783335856051e-07
4.919818636218461876e-04,1.067154735919104566e-07
4.920429835769510492e-04,1.062347371677881314e-07
4.920864071320376959e-04,1.057392964970167450e-07
4.921122021143519007e-04,1.052294987378311456e-07
4.921204386353465483e-04,1.047056839844837493e-07
4.921111890456433347e-04,1.041682009597473512e-07
4.920845278928162115e-04,1.036173743172428769e-07
4.920405318890082183e-04,1.030534453292887328e-07
4.919792798829280590e-04,1.024766173872318573e-07
4.919008528326766338e-04,1.018870887119279026e-07
4.918053337792657265e-04,1.012850507560347479e-07
4.916928078156871263e-04,1.006707278275955306e-07
4.915633620540454723e-04,1.000443593787022477e-07
4.914170855957895314e-04,9.940615849801357815e-08
4.912540695012305048e-04,9.875634488479538813e-08
4.910744067569946039e-04,9.809516079452488911e-08
4.908781922428141547e-04,9.742285593499839254e-08
4.906655226944514614e-04,9.673970963823455582e-08
4.904364966662104561e-04,9.604600412878283622e-08
4.901912144984671210e-04,9.534197864190854737e-08
4.899297782851812612e-04,9.462787030287716783e-08
4.896522918393088298e-04,9.390393435088648589e-08
4.893588606552273833e-04,9.317044790093689322e-08
4.890495918623662727e-04,9.242775351948744023e-08
4.887245941739655139e-04,9.167623046063199526e-08
4.883839778371491455e-04,9.091624479002583325e-08
4.880278545812464608e-04,9.014817580884755767e-08
4.876563375643116756e-04,8.937242121195549593e-08
4.872695413199332410e-04,8.858937689079191417e-08
4.868675817013749340e-04,8.779945779753199209e-08
4.864505758272691469e-04,8.700306524274307174e-08
4.860186420354281394e-04,8.620053190902894118e-08
4.855718998398246317e-04,8.539216299423155701e-08
4.851104698877905380e-04,8.457826434493944677e-08
4.846344739174668565e-04,8.375913913572671032e-08
4.841440347108573895e-04,8.293512292524650087e-08
4.836392760449717207e-04,8.210656679661084533e-08
4.831203226461048433e-04,8.127379612269968879e-08
4.825873001436780112e-04,8.043714193867365640e-08
4.820403350222637689e-04,7.959695789118652239e-08
4.814795545736889892e-04,7.875360063964411321e-08
4.809050868465743699e-04,7.790744698268784196e-08
4.803170605968604449e-04,7.705886640121222239e-08
4.797156052451025956e-04,7.620817161312249745e-08
4.791008508357135604e-04,7.535565812747024641e-08
4.784729279959172208e-04,7.450162606991647604e-08
4.778319678942000766e-04,7.364637829983250220e-08
4.771781021929281420e-04,7.279026007528179570e-08
4.765114629989322627e-04,7.193363118941243460e-08
4.758321828186599304e-04,7.107681215453907152e-08
4.751403945143270035e-04,7.022011485479567937e-08
4.744362312603199851e-04,6.936385364721547392e-08
4.737198265026455074e-04,6.850831888352051525e-08
4.729913139185111114e-04,6.765379710119350054e-08
4.722508273807770230e-04,6.680053402826950700e-08
4.714985009348374384e-04,6.594867085702785446e-08
4.707344687820378152e-04,6.509829323374262863e-08
4.699588652660398910e-04,6.424946502774745051e-08
4.691718248617082320e-04,6.340222823354803442e-08
4.683734821607368022e-04,6.255664672314998002e-08
4.675639718568915079e-04,6.171278673948081575e-08
4.667434287361630404e-04,6.087067366887704470e-08
4.659119876679397891e-04,6.003032594247259956e-08
4.650697835961166253e-04,5.919177045028409554e-08
4.642169515312216427e-04,5.835502894352450977e-08
4.633536265399841266e-04,5.752014160924185774e-08
4.624799437358817207e-04,5.668714062691766660e-08
4.615960382758226054e-04,5.585600633917416311e-08
4.607020453579809428e-04,5.502670730793671328e-08
4.597981002190702163e-04,5.419921880289985508e-08
4.588843381296434857e-04,5.337352936614904714e-08
4.579608943813292914e-04,5.254968482314441047e-08
4.570279042701358083e-04,5.172775954812174116e-08
4.560855030814721053e-04,5.090781136991911818e-08
4.551338260743927359e-04,5.008990407548775133e-08
4.541730084659221806e-04,4.927410732984348982e-08
4.532031854165480050e-04,4.846048332443936424e-08
4.522244920134892350e-04,4.764910938799083686e-08
4.512370632557412514e-04,4.684004817424231705e-08
4.502410340461756428e-04,4.603330269666865404e-08
4.492365391865381298e-04,4.522885113924693882e-08
4.482237133737411363e-04,4.442666627804891209e-08
4.472026911965871674e-04,4.362671763840506292e-08
4.461736071281529399e-04,4.282900568481624891e-08
4.451365955167553221e-04,4.203354361316371040e-08
4.440917905795935716e-04,4.124032419883326983e-08
4.430393263966460370e-04,4.044934271339228786e-08
4.419793369051309138e-04,3.966060329876088462e-08
4.409119558948507893e-04,3.887411000670118524e-08
4.398373170010613569e-04,3.808988678470174713e-08
4.387555536979752019e-04,3.730795483261085891e-08
4.376667992967990702e-04,3.652829820155258527e-08
4.365711869444731581e-04,3.575089432012432959e-08
4.354688496223335864e-04,3.497572575700065394e-08
4.343599201433773920e-04,3.420278507935678263e-08
4.332445311428707348e-04,3.343211091647888882e-08
4.321228150660754580e-04,3.266376254387662357e-08
4.309949041580577508e-04,3.189778066749198066e-08
4.298609304532993226e-04,3.113420765248309387e-08
4.287210257659927097e-04,3.037308727586885166e-08
4.275753216819544824e-04,2.961445245618707853e-08
4.264239495487251235e-04,2.885834723436744290e-08
4.252670404679280056e-04,2.810479675216332522e-08
4.241047252949437505e-04,2.735376461355339639e-08
4.229371346416301676e-04,2.660518768109904637e-08
4.217643988808467376e-04,2.585899163304156491e-08
4.205866481512208197e-04,2.511509872638396484e-08
4.194040123565048283e-04,2.437346803260912691e-08
4.182166211630888018e-04,2.363407219225847117e-08
4.170246039997075596e-04,2.289686529204657063e-08
4.158280900570738084e-04,2.216180355722117386e-08
4.146272082888230784e-04,2.142884245205250286e-08
4.134220874129846063e-04,2.069793692224276675e-08
4.122128559092392251e-04,1.996907194339909601e-08
4.109996420155394184e-04,1.924223700056075960e-08
4.097825737276106412e-04,1.851739601228512779e-08
4.085617787971555564e-04,1.779451964938113467e-08
4.073373847288308449e-04,1.707359013977399500e-08
4.061095187733207803e-04,1.635461645410594344e-08
4.048783079098047582e-04,1.563768058460590566e-08
4.036438788227037075e-04,1.492290465231660623e-08
4.024063578777061032e-04,1.421041253068597576e-08
4.011658710956648782e-04,1.350034344103090667e-08
3.999225441271033301e-04,1.279283834968999063e-08
3.986765022270176125e-04,1.208803719343208409e-08
3.974278702259062025e-04,1.138610549998348027e-08
3.961767725010593598e-04,1.068720544991247286e-08
3.949233329519685537e-04,9.991462940978263099e-09
3.936676749768413977e-04,9.298992866469771119e-09
3.924099214504664151e-04,8.609904012504532176e-09
3.911501947017121577e-04,7.924307589213527556e-09
3.898886164858271952e-04,7.242350775746217990e-09
3.886253079552047128e-04,6.564193502976209630e-09
3.873603896319049783e-04,5.889981949736612628e-09
3.860939813809318734e-04,5.219860582837079268e-09
3.848262023865739218e-04,4.553963402363822980e-09
3.835571711306792623e-04,3.892415884176127135e-09
3.822870053688885283e-04,3.235359584956181342e-09
3.810158221076526889e-04,2.582931620457076093e-09
3.797437375842727244e-04,1.935242735558801358e-09
3.784708672472404385e-04,1.292399741176210592e-09
3.771973257374762315e-04,6.545069623352406256e-10
3.759232268684507415e-04,2.167634656773931056e-11
3.746486836002342483e-04,-6.059387024304420083e-10
3.733738080111786680e-04,-1.228168099090902165e-09
3.720987112709654254e-04,-1.844855596015415796e-09
3.708235036138412730e-04,-2.455846291829319199e-09
3.695482943139803927e-04,-3.060994120839463360e-09
3.682731916628271185e-04,-3.660166796085774724e-09
3.669983029452065170e-04,-4.253225335354502527e-09
